fault_id|spn|fmi|oem_make|oem_code|controller|short_description|fault_family|detailed_technical_explanation|source_id|source_url|source_page|source_doc|fix_id|fix_title|probability_rank|difficulty_level|est_parts_cost_min_usd|est_parts_cost_max_usd|est_labor_hours|step_by_step_instructions
3901|5615|4|Eaton|512|Transmission|Clutch engage solenoid 2 circuit voltage low (shorted to ground)|hdt_clutch_engage_release_solenoid|SPN 5615 (Clutch engage solenoid 2) with FMI 4 (Circuit voltage low / short to ground) is set by the Transmission when one of the clutch engage or release solenoids reads an open circuit, a short to power or ground, an out-of-range coil resistance, or fails to respond at the commanded frequency. These solenoids meter shop air to the clutch actuator, so an electrical fault here directly stops clutch engagement or release.|eaton_trts0960|https://productinfo.serviceranger4.com/books/TRTS0960/lang/en-us/section/TS0960FCIndex|Fault Code 512: Clutch Engage Solenoid 2 (C3) – Fine Vent|TRTS0960 Endurant XD fault code index|15235|Replace the faulty clutch engage/release solenoid|3|Dealer / specialist|150.0|450.0|1.5|1. Tag and disconnect the air line and wiring from the faulty solenoid • 2. Remove and replace the solenoid, matching the correct engage or release position • 3. Reconnect, leak-check the air fitting and clear codes
3901|5615|4|Eaton|512|Transmission|Clutch engage solenoid 2 circuit voltage low (shorted to ground)|hdt_clutch_engage_release_solenoid|SPN 5615 (Clutch engage solenoid 2) with FMI 4 (Circuit voltage low / short to ground) is set by the Transmission when one of the clutch engage or release solenoids reads an open circuit, a short to power or ground, an out-of-range coil resistance, or fails to respond at the commanded frequency. These solenoids meter shop air to the clutch actuator, so an electrical fault here directly stops clutch engagement or release.|eaton_trts0960|https://productinfo.serviceranger4.com/books/TRTS0960/lang/en-us/section/TS0960FCIndex|Fault Code 512: Clutch Engage Solenoid 2 (C3) – Fine Vent|TRTS0960 Endurant XD fault code index|15236|Check the air supply pressure and filter screen feeding the solenoid|4|Fleet technician|20.0|150.0|1.0|1. Verify supply air is at or above 100 psi at the actuator air pack • 2. Inspect and clean or replace the inline filter screen • 3. Re-test solenoid response
3966|5900|5|Eaton|576|Transmission|Shift rail A, fore solenoid circuit open, current too low|hdt_rail_select_solenoid|SPN 5900 (Shift rail A, fore solenoid) with FMI 5 (Current too low; open circuit) is set by the Transmission when one of the X-Y shift rail fore/aft solenoids reads an electrical fault (open, short, out-of-range) or fails to move the rail as commanded, preventing the TECU from selecting or confirming the requested gear.|eaton_trts0960|https://productinfo.serviceranger4.com/books/TRTS0960/lang/en-us/section/TS0960FCIndex|Fault Code 576: Rail A Fore Solenoid (A3)|TRTS0960 Endurant XD fault code index|15493|Inspect and clean the rail solenoid connector|1|Fleet technician|0.0|20.0|0.5|1. Key off, disconnect the rail solenoid connector • 2. Check pins for corrosion and spread terminals • 3. Apply dielectric grease, reconnect and clear codes
3966|5900|5|Eaton|576|Transmission|Shift rail A, fore solenoid circuit open, current too low|hdt_rail_select_solenoid|SPN 5900 (Shift rail A, fore solenoid) with FMI 5 (Current too low; open circuit) is set by the Transmission when one of the X-Y shift rail fore/aft solenoids reads an electrical fault (open, short, out-of-range) or fails to move the rail as commanded, preventing the TECU from selecting or confirming the requested gear.|eaton_trts0960|https://productinfo.serviceranger4.com/books/TRTS0960/lang/en-us/section/TS0960FCIndex|Fault Code 576: Rail A Fore Solenoid (A3)|TRTS0960 Endurant XD fault code index|15494|Test the rail solenoid coil and drive circuit|2|Fleet technician|5.0|60.0|1.0|1. Measure coil resistance against spec with the connector disconnected • 2. Back-probe the drive circuit for opens or shorts to power/ground • 3. Repair chafed wiring or a failed TECU driver
3966|5900|5|Eaton|576|Transmission|Shift rail A, fore solenoid circuit open, current too low|hdt_rail_select_solenoid|SPN 5900 (Shift rail A, fore solenoid) with FMI 5 (Current too low; open circuit) is set by the Transmission when one of the X-Y shift rail fore/aft solenoids reads an electrical fault (open, short, out-of-range) or fails to move the rail as commanded, preventing the TECU from selecting or confirming the requested gear.|eaton_trts0960|https://productinfo.serviceranger4.com/books/TRTS0960/lang/en-us/section/TS0960FCIndex|Fault Code 576: Rail A Fore Solenoid (A3)|TRTS0960 Endurant XD fault code index|15495|Replace the faulty X-Y shift rail solenoid or shifter module|3|Dealer / specialist|1200.0|2500.0|3.0|1. Tag and disconnect air lines and wiring from the shifter/solenoid assembly • 2. Remove and replace the faulty solenoid or the full XY shifter module • 3. Reconnect, leak-check fittings, clear codes and run the rail calibration
3966|5900|5|Eaton|576|Transmission|Shift rail A, fore solenoid circuit open, current too low|hdt_rail_select_solenoid|SPN 5900 (Shift rail A, fore solenoid) with FMI 5 (Current too low; open circuit) is set by the Transmission when one of the X-Y shift rail fore/aft solenoids reads an electrical fault (open, short, out-of-range) or fails to move the rail as commanded, preventing the TECU from selecting or confirming the requested gear.|eaton_trts0960|https://productinfo.serviceranger4.com/books/TRTS0960/lang/en-us/section/TS0960FCIndex|Fault Code 576: Rail A Fore Solenoid (A3)|TRTS0960 Endurant XD fault code index|15496|Check supply air pressure and inspect the rail for mechanical binding|4|Fleet technician|20.0|150.0|1.5|1. Verify supply air is at or above 100 psi at the shifter air pack • 2. Cycle the rail by hand (transmission in neutral, air removed) and check for binding or debris • 3. Clean or repair as needed
4031|5903|0|Eaton|636|Transmission|Shift rail D, fore solenoid circuit current above the normal range|hdt_rail_select_solenoid|SPN 5903 (Shift rail D, fore solenoid) with FMI 0 (Reading in-range but far too high) is set by the Transmission when one of the X-Y shift rail fore/aft solenoids reads an electrical fault (open, short, out-of-range) or fails to move the rail as commanded, preventing the TECU from selecting or confirming the requested gear.|eaton_trts0950|https://productinfo.serviceranger4.com/books/TRTS0950/lang/en-us/section/TS0950FCIndex|Fault Code 636: Rail D Fore Solenoid (C2)|TRTS0950 Endurant HD fault code index|15753|Check supply air pressure and inspect the rail for mechanical binding|1|Fleet technician|20.0|150.0|1.5|1. Verify supply air is at or above 100 psi at the shifter air pack • 2. Cycle the rail by hand (transmission in neutral, air removed) and check for binding or debris • 3. Clean or repair as needed
4031|5903|0|Eaton|636|Transmission|Shift rail D, fore solenoid circuit current above the normal range|hdt_rail_select_solenoid|SPN 5903 (Shift rail D, fore solenoid) with FMI 0 (Reading in-range but far too high) is set by the Transmission when one of the X-Y shift rail fore/aft solenoids reads an electrical fault (open, short, out-of-range) or fails to move the rail as commanded, preventing the TECU from selecting or confirming the requested gear.|eaton_trts0950|https://productinfo.serviceranger4.com/books/TRTS0950/lang/en-us/section/TS0950FCIndex|Fault Code 636: Rail D Fore Solenoid (C2)|TRTS0950 Endurant HD fault code index|15754|Replace the faulty X-Y shift rail solenoid or shifter module|2|Dealer / specialist|1200.0|2500.0|3.0|1. Tag and disconnect air lines and wiring from the shifter/solenoid assembly • 2. Remove and replace the faulty solenoid or the full XY shifter module • 3. Reconnect, leak-check fittings, clear codes and run the rail calibration
4031|5903|0|Eaton|636|Transmission|Shift rail D, fore solenoid circuit current above the normal range|hdt_rail_select_solenoid|SPN 5903 (Shift rail D, fore solenoid) with FMI 0 (Reading in-range but far too high) is set by the Transmission when one of the X-Y shift rail fore/aft solenoids reads an electrical fault (open, short, out-of-range) or fails to move the rail as commanded, preventing the TECU from selecting or confirming the requested gear.|eaton_trts0950|https://productinfo.serviceranger4.com/books/TRTS0950/lang/en-us/section/TS0950FCIndex|Fault Code 636: Rail D Fore Solenoid (C2)|TRTS0950 Endurant HD fault code index|15755|Inspect and clean the rail solenoid connector|3|Fleet technician|0.0|20.0|0.5|1. Key off, disconnect the rail solenoid connector • 2. Check pins for corrosion and spread terminals • 3. Apply dielectric grease, reconnect and clear codes
4031|5903|0|Eaton|636|Transmission|Shift rail D, fore solenoid circuit current above the normal range|hdt_rail_select_solenoid|SPN 5903 (Shift rail D, fore solenoid) with FMI 0 (Reading in-range but far too high) is set by the Transmission when one of the X-Y shift rail fore/aft solenoids reads an electrical fault (open, short, out-of-range) or fails to move the rail as commanded, preventing the TECU from selecting or confirming the requested gear.|eaton_trts0950|https://productinfo.serviceranger4.com/books/TRTS0950/lang/en-us/section/TS0950FCIndex|Fault Code 636: Rail D Fore Solenoid (C2)|TRTS0950 Endurant HD fault code index|15756|Test the rail solenoid coil and drive circuit|4|Fleet technician|5.0|60.0|1.0|1. Measure coil resistance against spec with the connector disconnected • 2. Back-probe the drive circuit for opens or shorts to power/ground • 3. Repair chafed wiring or a failed TECU driver
4096|5909|31|Eaton|597|Transmission|Shift rail B, aft solenoid logged with no further diagnostic detail available|hdt_rail_select_solenoid|SPN 5909 (Shift rail B, aft solenoid) with FMI 31 (Fault present; no further detail) is set by the Transmission when one of the X-Y shift rail fore/aft solenoids reads an electrical fault (open, short, out-of-range) or fails to move the rail as commanded, preventing the TECU from selecting or confirming the requested gear.|eaton_trts0950|https://productinfo.serviceranger4.com/books/TRTS0950/lang/en-us/section/TS0950FCIndex|Fault Code 597: Rail B Aft Solenoid (A1)|TRTS0950 Endurant HD fault code index|16013|Check supply air pressure and inspect the rail for mechanical binding|1|Fleet technician|20.0|150.0|1.5|1. Verify supply air is at or above 100 psi at the shifter air pack • 2. Cycle the rail by hand (transmission in neutral, air removed) and check for binding or debris • 3. Clean or repair as needed
4096|5909|31|Eaton|597|Transmission|Shift rail B, aft solenoid logged with no further diagnostic detail available|hdt_rail_select_solenoid|SPN 5909 (Shift rail B, aft solenoid) with FMI 31 (Fault present; no further detail) is set by the Transmission when one of the X-Y shift rail fore/aft solenoids reads an electrical fault (open, short, out-of-range) or fails to move the rail as commanded, preventing the TECU from selecting or confirming the requested gear.|eaton_trts0950|https://productinfo.serviceranger4.com/books/TRTS0950/lang/en-us/section/TS0950FCIndex|Fault Code 597: Rail B Aft Solenoid (A1)|TRTS0950 Endurant HD fault code index|16014|Replace the faulty X-Y shift rail solenoid or shifter module|2|Dealer / specialist|1200.0|2500.0|3.0|1. Tag and disconnect air lines and wiring from the shifter/solenoid assembly • 2. Remove and replace the faulty solenoid or the full XY shifter module • 3. Reconnect, leak-check fittings, clear codes and run the rail calibration
4096|5909|31|Eaton|597|Transmission|Shift rail B, aft solenoid logged with no further diagnostic detail available|hdt_rail_select_solenoid|SPN 5909 (Shift rail B, aft solenoid) with FMI 31 (Fault present; no further detail) is set by the Transmission when one of the X-Y shift rail fore/aft solenoids reads an electrical fault (open, short, out-of-range) or fails to move the rail as commanded, preventing the TECU from selecting or confirming the requested gear.|eaton_trts0950|https://productinfo.serviceranger4.com/books/TRTS0950/lang/en-us/section/TS0950FCIndex|Fault Code 597: Rail B Aft Solenoid (A1)|TRTS0950 Endurant HD fault code index|16015|Inspect and clean the rail solenoid connector|3|Fleet technician|0.0|20.0|0.5|1. Key off, disconnect the rail solenoid connector • 2. Check pins for corrosion and spread terminals • 3. Apply dielectric grease, reconnect and clear codes
